ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA;;;;;
202109;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1857,;1791,;1761,;96,;;;;;
202109;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;960,;927,;883,;77,;;;;;
202109;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1375,;1342,;1279,;96,;;;;;
202109;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2462,;2455,;2325,;137,;;;;;
202109;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3466,;3431,;3271,;195,;;;;;
202109;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6077,;5999,;5735,;342,;;;;;
202109;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3669,;3644,;3547,;122,;;;;;
202109;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2091,;2061,;1957,;134,;;;;;
202109;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5065,;5025,;4872,;193,;;;;;
202109;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1519,;1483,;1426,;93,;;;;;
202109;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3611,;3525,;3222,;389,;;;;;
202109;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1728,;1700,;1644,;84,;;;;;
202109;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2771,;2717,;2605,;166,;;;;;
202109;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3106,;3058,;2916,;190,;;;;;
202109;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2371,;2327,;2247,;124,;;;;;
202109;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3098,;3050,;2975,;123,;;;;;
202109;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3404,;3367,;3241,;163,;;;;;
202109;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3488,;3446,;3329,;159,;;;;;
202109;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588,;587,;580,;8,;;;;;
202109;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1457,;1433,;1369,;88,;;;;;
202109;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1218,;1182,;1123,;95,;;;;;
202109;26292;FUNDACAO JOAQUIM NABUCO;FJN;452,;452,;186,;266,;;;;;
202109;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548,;498,;349,;199,;;;;;
202109;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1589,;1568,;1522,;67,;;;;;
202109;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1693,;1639,;1604,;89,;;;;;
202109;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1569,;1541,;1500,;69,;;;;;
202109;26401;INSTITUTO FEDERAL DO ACRE;IFAC;854,;754,;726,;128,;;;;;
202109;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1881,;1870,;1849,;32,;;;;;
202109;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1966,;1862,;1776,;190,;;;;;
202109;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1964,;1776,;1705,;259,;;;;;
202109;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3848,;3730,;3560,;288,;;;;;
202109;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2924,;2917,;2851,;73,;;;;;
202109;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1418,;1412,;1387,;31,;;;;;
202109;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3260,;3225,;3173,;87,;;;;;
202109;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1913,;1904,;1882,;31,;;;;;
202109;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1371,;1349,;1334,;37,;;;;;
202109;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1313,;1309,;1292,;21,;;;;;
202109;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1150,;1143,;1133,;17,;;;;;
202109;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1167,;1158,;1141,;26,;;;;;
202109;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2024,;1976,;1926,;98,;;;;;
202109;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1262,;1224,;1203,;59,;;;;;
202109;26416;INSTITUTO FEDERAL DO PARA;IFPA;2573,;2498,;2342,;231,;;;;;
202109;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2377,;2367,;2333,;44,;;;;;
202109;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2386,;2357,;2289,;97,;;;;;
202109;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2182,;2161,;2118,;64,;;;;;
202109;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1463,;1459,;1434,;29,;;;;;
202109;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1259,;1211,;1188,;71,;;;;;
202109;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1860,;1821,;1766,;94,;;;;;
202109;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1531,;1253,;1173,;358,;;;;;
202109;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1270,;1246,;1232,;38,;;;;;
202109;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;682,;638,;618,;64,;;;;;
202109;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;2993,;2786,;2617,;376,;;;;;
202109;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1360,;1319,;1292,;68,;;;;;
202109;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2091,;2060,;2012,;79,;;;;;
202109;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1040,;1026,;1004,;36,;;;;;
202109;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2411,;2325,;2244,;167,;;;;;
202109;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2583,;2293,;2242,;341,;;;;;
202109;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2028,;1996,;1889,;139,;;;;;
202109;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1720,;1713,;1654,;66,;;;;;
202109;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2738,;2717,;2685,;53,;;;;;
202109;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1839,;1834,;1772,;67,;;;;;
202109;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;724,;682,;650,;74,;;;;;
202109;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2673,;2648,;2596,;77,;;;;;
202109;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4622,;4592,;4527,;95,;;;;;
202109;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1421,;1406,;1377,;44,;;;;;
202109;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1113,;1099,;1085,;28,;;;;;
202109;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;778,;741,;720,;58,;;;;;
202109;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648,;620,;599,;49,;;;;;
202109;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793,;758,;745,;48,;;;;;
202109;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;685,;630,;615,;70,;;;;;
202109;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566,;561,;558,;8,;;;;;
202109;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3835,;2158,;1527,;2308,;;;;;
202109;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1950,;1411,;751,;1199,;;;;;
202109;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1857,;1402,;952,;905,;;;;;
202109;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13843,;13843,;11410,;2433,;;;;;
202109;32000;MINISTERIO DE MINAS E ENERGIA;MME;721,;721,;168,;553,;;;;;
202109;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776,;776,;598,;178,;;;;;
202109;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812,;782,;701,;111,;;;;;
202109;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2118,;839,;714,;1404,;;;;;
202109;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231,;159,;74,;157,;;;;;
202109;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5487,;3893,;2761,;2726,;;;;;
202109;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78,;69,;44,;34,;;;;;
202109;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6562,;6261,;4707,;1855,;;;;;
202109;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4566,;4560,;1869,;2697,;;;;;
202109;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1680,;1665,;1581,;99,;;;;;
202109;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;711,;679,;628,;83,;;;;;
202109;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2000,;1223,;1121,;879,;;;;;
202109;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52,;50,;40,;12,;;;;;
202109;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1773,;1235,;1005,;768,;;;;;
202109;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;478,;443,;370,;108,;;;;;
202109;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4300,;3413,;2274,;2026,;;;;;
202109;40105;MINISTERIO DA DEFESA;MD;3033,;2687,;1440,;1593,;;;;;
202109;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8759,;8705,;6721,;2038,;;;;;
202109;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5697,;4802,;3068,;2629,;;;;;
202109;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1054,;705,;496,;558,;;;;;
202109;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1172,;831,;571,;601,;;;;;
202109;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;255,;255,;219,;36,;;;;;
202109;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3298,;2812,;1580,;1718,;;;;;
202109;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148,;145,;95,;53,;;;;;
202109;40408;FUNDACAO CULTURAL PALMARES;FCP;25,;25,;23,;2,;;;;;
202109;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1040,;844,;356,;684,;;;;;
202109;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;594,;594,;431,;163,;;;;;
202109;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87,;87,;,;87,;;;;;
202109;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6428,;6412,;2506,;3922,;;;;;
202109;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5991,;5949,;5925,;66,;;;;;
202109;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5754,;5742,;5538,;216,;;;;;
202109;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2823,;2817,;2809,;14,;;;;;
202109;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7,;7,;,;7,;;;;;
202109;41100;MINISTERIO DAS COMUNICACOES;MCOM;86,;86,;86,;,;;;;;
202109;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1780,;1585,;1330,;450,;;;;;
202109;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6803,;4256,;3149,;3654,;;;;;
202109;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1563,;1562,;755,;808,;;;;;
202109;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;747,;602,;382,;365,;;;;;
202109;44205;AGENCIA NACIONAL DE AGUAS;ANA;397,;380,;294,;103,;;;;;
202109;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216,;215,;122,;94,;;;;;
202109;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2874,;2226,;1406,;1468,;;;;;
202109;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;600,;585,;434,;166,;;;;;
202109;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11528,;11525,;4368,;7160,;;;;;
202109;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;702,;702,;328,;374,;;;;;
202109;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826,;533,;338,;488,;;;;;
202109;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;1001,;952,;429,;572,;;;;;
202109;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1832,;1555,;1284,;548,;;;;;
202109;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;204,;194,;140,;64,;;;;;
202109;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;232,;210,;176,;56,;;;;;
202109;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97,;97,;70,;27,;;;;;
202109;54000;MINISTERIO DO TURISMO;MTUR;851,;832,;721,;130,;;;;;
202109;55000;MINISTERIO DA CIDADANIA;MC;998,;760,;412,;586,;;;;;
202109;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502,;379,;191,;311,;;;;;
202109;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43672,;42345,;19982,;23690,;;;;;
202109;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5080,;2176,;1867,;3213,;;;;;
202109;70000;COMANDO DA MARINHA;CM;9112,;8097,;3266,;5846,;;;;;
202109;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89,;39,;38,;51,;;;;;
202109;98000;ORGAO CENTRAL DO SIPEC;SIPEC;5840,;,;,;5840,;;;;;
202110;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12109,;11340,;6458,;5651,;;;;;
202110;15000;MINISTERIO DA EDUCACAO;MEC;35411,;1903,;724,;34687,;;;;;
202110;16000;COMANDO DO EXERCITO;C.EX;8177,;8175,;3854,;4323,;;;;;
202110;16100;FUNDACAO OSORIO;F OSORIO;96,;94,;60,;36,;;;;;
202110;17000;MINISTERIO DA ECONOMIA;ME;77067,;65531,;36616,;40451,;;;;;
202110;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3568,;3445,;2338,;1230,;;;;;
202110;20101;PRESIDENCIA DA REPUBLICA;PR;713,;271,;136,;577,;;;;;
202110;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4546,;676,;470,;4076,;;;;;
202110;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17606,;17356,;13258,;4348,;;;;;
202110;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361,;361,;338,;23,;;;;;
202110;21000;COMANDO DA AERONAUTICA;C.AER;8690,;7726,;3391,;5299,;;;;;
202110;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69,;,;,;69,;;;;;
202110;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176,;176,;53,;123,;;;;;
202110;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;346,;346,;181,;165,;;;;;
202110;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1217,;1214,;948,;269,;;;;;
202110;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;455,;455,;274,;181,;;;;;
202110;25000;MINISTERIO DA SAUDE;MS;79463,;74758,;42578,;36885,;;;;;
202110;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504,;500,;402,;102,;;;;;
202110;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283,;282,;250,;33,;;;;;
202110;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1124,;1104,;436,;688,;;;;;
202110;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617,;533,;383,;234,;;;;;
202110;26201;COLEGIO PEDRO II;C.PEDROII;2283,;2282,;2205,;78,;;;;;
202110;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1042,;992,;967,;75,;;;;;
202110;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3516,;3483,;3371,;145,;;;;;
202110;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5952,;5945,;5575,;377,;;;;;
202110;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5724,;5641,;5398,;326,;;;;;
202110;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3934,;3904,;3708,;226,;;;;;
202110;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5278,;5217,;5085,;193,;;;;;
202110;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7669,;7503,;6902,;767,;;;;;
202110;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3285,;3227,;3119,;166,;;;;;
202110;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7707,;7657,;7272,;435,;;;;;
202110;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5547,;5427,;5212,;335,;;;;;
202110;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6360,;6326,;5984,;376,;;;;;
202110;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6380,;6335,;5977,;403,;;;;;
202110;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6856,;6740,;6390,;466,;;;;;
202110;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5670,;5623,;5366,;304,;;;;;
202110;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5616,;5588,;5403,;213,;;;;;
202110;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13763,;13639,;12909,;854,;;;;;
202110;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5875,;5804,;5555,;320,;;;;;
202110;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4804,;4720,;4542,;262,;;;;;
202110;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2483,;2440,;2389,;94,;;;;;
202110;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2439,;2425,;2338,;101,;;;;;
202110;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1082,;1059,;1007,;75,;;;;;
202110;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2026,;1981,;1951,;75,;;;;;
202110;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3122,;3075,;2882,;240,;;;;;
202110;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1204,;1128,;1108,;96,;;;;;
202110;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2164,;2104,;2030,;134,;;;;;
202110;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1570,;1495,;1462,;108,;;;;;
202110;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1574,;1558,;1446,;128,;;;;;
202110;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1647,;1642,;1600,;47,;;;;;
202110;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3721,;3678,;3611,;110,;;;;;
202110;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;933,;918,;907,;26,;;;;;
202110;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890,;874,;858,;32,;;;;;
202110;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5755,;5697,;5421,;334,;;;;;
202110;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1395,;1373,;1338,;57,;;;;;
202110;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1305,;1257,;1233,;72,;;;;;
202110;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1858,;1783,;1757,;101,;;;;;
202110;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;959,;927,;882,;77,;;;;;
202110;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1375,;1342,;1278,;97,;;;;;
202110;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2461,;2456,;2321,;140,;;;;;
202110;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3464,;3420,;3257,;207,;;;;;
202110;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6080,;5994,;5727,;353,;;;;;
202110;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3666,;3638,;3543,;123,;;;;;
202110;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2091,;2057,;1957,;134,;;;;;
202110;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5065,;5014,;4865,;200,;;;;;
202110;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1519,;1482,;1424,;95,;;;;;
202110;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3617,;3521,;3215,;402,;;;;;
202110;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1732,;1699,;1641,;91,;;;;;
202110;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2769,;2716,;2608,;161,;;;;;
202110;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3106,;3055,;2923,;183,;;;;;
202110;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2368,;2325,;2246,;122,;;;;;
202110;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3095,;3044,;2967,;128,;;;;;
202110;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3402,;3365,;3242,;160,;;;;;
202110;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3499,;3444,;3321,;178,;;;;;
202110;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588,;587,;582,;6,;;;;;
202110;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1457,;1430,;1367,;90,;;;;;
202110;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1218,;1181,;1121,;97,;;;;;
202110;26292;FUNDACAO JOAQUIM NABUCO;FJN;452,;452,;183,;269,;;;;;
202110;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548,;498,;348,;200,;;;;;
202110;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1589,;1569,;1518,;71,;;;;;
202110;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1694,;1636,;1602,;92,;;;;;
202110;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1567,;1538,;1501,;66,;;;;;
202110;26401;INSTITUTO FEDERAL DO ACRE;IFAC;854,;752,;726,;128,;;;;;
202110;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1881,;1869,;1850,;31,;;;;;
202110;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1966,;1863,;1779,;187,;;;;;
202110;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1964,;1777,;1711,;253,;;;;;
202110;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3847,;3728,;3560,;287,;;;;;
202110;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2924,;2916,;2851,;73,;;;;;
202110;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1418,;1414,;1385,;33,;;;;;
202110;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3259,;3224,;3170,;89,;;;;;
202110;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1913,;1902,;1882,;31,;;;;;
202110;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1370,;1348,;1334,;36,;;;;;
202110;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1313,;1309,;1293,;20,;;;;;
202110;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1150,;1144,;1134,;16,;;;;;
202110;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1167,;1157,;1141,;26,;;;;;
202110;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2024,;1975,;1927,;97,;;;;;
202110;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1262,;1224,;1201,;61,;;;;;
202110;26416;INSTITUTO FEDERAL DO PARA;IFPA;2573,;2505,;2350,;223,;;;;;
202110;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2377,;2368,;2337,;40,;;;;;
202110;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2387,;2357,;2302,;85,;;;;;
202110;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2182,;2160,;2117,;65,;;;;;
202110;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1463,;1457,;1431,;32,;;;;;
202110;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1259,;1209,;1186,;73,;;;;;
202110;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1860,;1820,;1763,;97,;;;;;
202110;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1531,;1253,;1172,;359,;;;;;
202110;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1270,;1244,;1229,;41,;;;;;
202110;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;682,;638,;621,;61,;;;;;
202110;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;2993,;2786,;2615,;378,;;;;;
202110;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1360,;1319,;1292,;68,;;;;;
202110;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2089,;2058,;2009,;80,;;;;;
202110;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1040,;1026,;1003,;37,;;;;;
202110;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2411,;2325,;2241,;170,;;;;;
202110;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2583,;2291,;2240,;343,;;;;;
