ANO_MES;ORGAO;NOME_ORGAO;SIGLA_ORGAO;APROVADA;DISTRIBUIDA;OCUPADA;VAGA
202109;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1.728,00;1.700,00;1.644,00;84
202109;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2.771,00;2.717,00;2.605,00;166
202109;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3.106,00;3.058,00;2.916,00;190
202109;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2.371,00;2.327,00;2.247,00;124
202109;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3.098,00;3.050,00;2.975,00;123
202109;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3.404,00;3.367,00;3.241,00;163
202109;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3.488,00;3.446,00;3.329,00;159
202109;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588;587;580;8
202109;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1.457,00;1.433,00;1.369,00;88
202109;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1.218,00;1.182,00;1.123,00;95
202109;26292;FUNDACAO JOAQUIM NABUCO;FJN;452;452;186;266
202109;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548;498;349;199
202109;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1.589,00;1.568,00;1.522,00;67
202109;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1.693,00;1.639,00;1.604,00;89
202109;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1.569,00;1.541,00;1.500,00;69
202109;26401;INSTITUTO FEDERAL DO ACRE;IFAC;854;754;726;128
202109;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1.881,00;1.870,00;1.849,00;32
202109;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1.966,00;1.862,00;1.776,00;190
202109;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1.964,00;1.776,00;1.705,00;259
202109;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3.848,00;3.730,00;3.560,00;288
202109;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2.924,00;2.917,00;2.851,00;73
202109;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1.418,00;1.412,00;1.387,00;31
202109;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3.260,00;3.225,00;3.173,00;87
202109;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1.913,00;1.904,00;1.882,00;31
202109;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1.371,00;1.349,00;1.334,00;37
202109;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1.313,00;1.309,00;1.292,00;21
202109;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1.150,00;1.143,00;1.133,00;17
202109;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1.167,00;1.158,00;1.141,00;26
202109;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2.024,00;1.976,00;1.926,00;98
202109;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1.262,00;1.224,00;1.203,00;59
202109;26416;INSTITUTO FEDERAL DO PARA;IFPA;2.573,00;2.498,00;2.342,00;231
202109;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2.377,00;2.367,00;2.333,00;44
202109;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2.386,00;2.357,00;2.289,00;97
202109;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2.182,00;2.161,00;2.118,00;64
202109;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1.463,00;1.459,00;1.434,00;29
202109;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1.259,00;1.211,00;1.188,00;71
202109;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1.860,00;1.821,00;1.766,00;94
202109;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1.531,00;1.253,00;1.173,00;358
202109;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1.270,00;1.246,00;1.232,00;38
202109;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;682;638;618;64
202109;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;2.993,00;2.786,00;2.617,00;376
202109;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1.360,00;1.319,00;1.292,00;68
202109;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2.091,00;2.060,00;2.012,00;79
202109;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1.040,00;1.026,00;1.004,00;36
202109;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2.411,00;2.325,00;2.244,00;167
202109;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2.583,00;2.293,00;2.242,00;341
202109;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2.028,00;1.996,00;1.889,00;139
202109;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1.720,00;1.713,00;1.654,00;66
202109;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2.738,00;2.717,00;2.685,00;53
202109;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1.839,00;1.834,00;1.772,00;67
202109;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;724;682;650;74
202109;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2.673,00;2.648,00;2.596,00;77
202109;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4.622,00;4.592,00;4.527,00;95
202109;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1.421,00;1.406,00;1.377,00;44
202109;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1.113,00;1.099,00;1.085,00;28
202109;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;778;741;720;58
202109;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648;620;599;49
202109;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793;758;745;48
202109;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;685;630;615;70
202109;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566;561;558;8
202109;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3.835,00;2.158,00;1.527,00;2.308,00
202109;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1.950,00;1.411,00;751;1.199,00
202109;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1.857,00;1.402,00;952;905
202109;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13.843,00;13.843,00;11.410,00;2.433,00
202109;32000;MINISTERIO DE MINAS E ENERGIA;MME;721;721;168;553
202109;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776;776;598;178
202109;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812;782;701;111
202109;32396;AGENCIA NACIONAL DE MINERACAO;ANM;2.118,00;839;714;1.404,00
202109;33206;SUPERINT.NAC.DE PREVIDENCIA COMPLEMENTAR;PREVIC;231;159;74;157
202109;35000;MINISTERIO DAS RELACOES EXTERIORES;MRE;5.487,00;3.893,00;2.761,00;2.726,00
202109;35201;FUNDACAO ALEXANDRE DE GUSMAO;FAG;78;69;44;34
202109;36201;FUNDACAO OSWALDO CRUZ;FIOCRUZ;6.562,00;6.261,00;4.707,00;1.855,00
202109;36205;FUNDACAO NACIONAL DE SAUDE;FUNASA;4.566,00;4.560,00;1.869,00;2.697,00
202109;36207;AGENCIA NACIONAL DE VIGILANCIA SANITARIA;ANVS;1.680,00;1.665,00;1.581,00;99
202109;36208;AGENCIA NACIONAL DE SAUDE SUPLEMENTAR;ANS;711;679;628;83
202109;37000;DEFENSORIA PUBLICA DA UNIAO;DPU;2.000,00;1.223,00;1.121,00;879
202109;38000;CONSELHO ADMINIST.DE DEFESA ECONOMICA;CADE;52;50;40;12
202109;39250;AGENCIA NAC. DE TRANSPORTES TERRESTRES;ANTT;1.773,00;1.235,00;1.005,00;768
202109;39251;AGENCIA NAC. DE TRANSPORTES AQUAVIARIOS;ANTAQ;478;443;370;108
202109;39252;DEPARTAMENTO NAC.DE INFRAEST. DE TRANSP.;DNIT;4.300,00;3.413,00;2.274,00;2.026,00
202109;40105;MINISTERIO DA DEFESA;MD;3.033,00;2.687,00;1.440,00;1.593,00
202109;40106;ADVOCACIA-GERAL DA UNIAO;AGU;8.759,00;8.705,00;6.721,00;2.038,00
202109;40108;MINISTERIO CIENCIA TEC.INOV.COMUNICACOES;MCTIC;5.697,00;4.802,00;3.068,00;2.629,00
202109;40111;MINISTERIO DO MEIO AMBIENTE;MMA;1.054,00;705;496;558
202109;40112;MINISTERIO DO DESENVOLVIMENTO REGIONAL;MDR;1.172,00;831;571;601
202109;40202;FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA;ENAP;255;255;219;36
202109;40301;COMISSAO NACIONAL DE ENERGIA NUCLEAR;CNEN;3.298,00;2.812,00;1.580,00;1.718,00
202109;40403;FUNDACAO CASA DE RUI BARBOSA;FCRB;148;145;95;53
202109;40408;FUNDACAO CULTURAL PALMARES;FCP;25;25;23;2
202109;40501;CONSELHO NAC.DE DESEN.CIEN.E TECNOLOGICO;CNPQ;1.040,00;844;356;684
202109;40603;SUPERINTENDENCIA ZONA FRANCA DE MANAUS;SUFRAMA;594;594;431;163
202109;40604;INSTITUTO BRASILEIRO DE TURISMO;EMBRATUR;87;87;0;87
202109;40701;INST. BR. MEIO AMB. REC. NAT. RENOVAVEIS;IBAMA;6.428,00;6.412,00;2.506,00;3.922,00
202109;40801;GOVERNO DO EX-TERRITORIO DO AMAPA;EX-TER/AP;5.991,00;5.949,00;5.925,00;66
202109;40803;GOVERNO DO EX-TERRITORIO DE RONDONIA;EX-TER/RO;5.754,00;5.742,00;5.538,00;216
202109;40804;GOVERNO DO EX-TERRITORIO DE RORAIMA;EX-TER/RR;2.823,00;2.817,00;2.809,00;14
202109;40806;DEP.DE CENTRAL.SERV.DE INATIVOS E PENS.;DECIP/SGP;7;7;0;7
202109;41100;MINISTERIO DAS COMUNICACOES;MCOM;86;86;86;0
202109;41231;AGENCIA NACIONAL DE TELECOMUNICACOES;ANATEL;1.780,00;1.585,00;1.330,00;450
202109;42201;INSTITUTO NAC. DE COLONIZ E REF AGRARIA;INCRA;6.803,00;4.256,00;3.149,00;3.654,00
202109;42204;DEPTO. NACIONAL DE OBRAS CONTRA AS SECAS;DNOCS;1.563,00;1.562,00;755;808
202109;42207;INSTITUTO BRASILEIRO DE MUSEUS;IBRAM;747;602;382;365
202109;44205;AGENCIA NACIONAL DE AGUAS;ANA;397;380;294;103
202109;44206;INSTITUTO DE PESQ. JARDIM BOTANICO DO RJ;JBRJ;216;215;122;94
202109;44207;INSTITUTO CHICO MENDES CONSERV.BIODIVER.;ICMBIO;2.874,00;2.226,00;1.406,00;1.468,00
202109;45203;COMISSAO DE VALORES MOBILIARIOS;CVM;600;585;434;166
202109;45205;FUND. INST. BRASIL. GEOG. E ESTATISTICA;IBGE;11.528,00;11.525,00;4.368,00;7.160,00
202109;45206;INSTITUTO DE PESQUISA ECONOMICA APLICADA;IPEA;702;702;328;374
202109;45208;SUPERINTENDENCIA DE SEGUROS PRIVADOS;SUSEP;826;533;338;488
202109;49000;MINISTERIO DA INFRAESTRUTURA;MINFRA;1.001,00;952;429;572
202109;52201;AGENCIA NACIONAL DE AVIACAO CIVIL;ANAC;1.832,00;1.555,00;1.284,00;548
202109;53202;SUPERINTENDENCIA DO DESENV. DA AMAZONIA;SUDAM;204;194;140;64
202109;53203;SUPERINTENDENCIA DO DESENV. DO NORDESTE;SUDENE;232;210;176;56
202109;53297;SUP.DE DESENVOLVIMENTO DO CENTRO OESTE;SUDECO;97;97;70;27
202109;54000;MINISTERIO DO TURISMO;MTUR;851;832;721;130
202109;55000;MINISTERIO DA CIDADANIA;MC;998;760;412;586
202109;57201;FUND.JORGE DUPRAT FIG. SEG. MED.TRABALHO;F.CENTRO;502;379;191;311
202109;57202;INSTITUTO NACIONAL DE SEGURO SOCIAL;INSS;43.672,00;42.345,00;19.982,00;23.690,00
202109;59000;CONTROLADORIA-GERAL DA UNIAO;CGU;5.080,00;2.176,00;1.867,00;3.213,00
202109;70000;COMANDO DA MARINHA;CM;9.112,00;8.097,00;3.266,00;5.846,00
202109;81000;MIN. DA MULHER, FAMILIA E DIR. HUMANOS;MMFDH;89;39;38;51
202109;98000;ORGAO CENTRAL DO SIPEC;SIPEC;5.840,00;0;0;5.840,00
202110;13000;MINIST.DA AGRICULTURA,PECUARIA E ABAST.;MAPA;12.109,00;11.340,00;6.458,00;5.651,00
202110;15000;MINISTERIO DA EDUCACAO;MEC;35.411,00;1.903,00;724;34.687,00
202110;16000;COMANDO DO EXERCITO;C.EX;8.177,00;8.175,00;3.854,00;4.323,00
202110;16100;FUNDACAO OSORIO;F OSORIO;96;94;60;36
202110;17000;MINISTERIO DA ECONOMIA;ME;77.067,00;65.531,00;36.616,00;40.451,00
202110;20000;MINIST. DA JUSTICA E SEGURANCA PUBLICA;MJ;3.568,00;3.445,00;2.338,00;1.230,00
202110;20101;PRESIDENCIA DA REPUBLICA;PR;713;271;136;577
202110;20114;AGENCIA BRASILEIRA DE INTELIGENCIA;ABIN;4.546,00;676;470;4.076,00
202110;20115;DEPARTAMENTO DE POLICIA FEDERAL;DPF;17.606,00;17.356,00;13.258,00;4.348,00
202110;20224;AGENCIA NACIONAL DO CINEMA;ANCINE;361;361;338;23
202110;21000;COMANDO DA AERONAUTICA;C.AER;8.690,00;7.726,00;3.391,00;5.299,00
202110;21201;CAIXA DE FINANCIAMENTO IMOB.AERONAUTICA;CFIA;69;0;0;69
202110;21300;AGENCIA ESPACIAL BRASILEIRA;AEB;176;176;53;123
202110;24203;FUNDACAO NACIONAL DE ARTES;FUNARTE;346;346;181;165
202110;24204;INSTITUTO DO PATR.HIST.E ART. NACIONAL;IPHAN;1.217,00;1.214,00;948;269
202110;24205;FUNDACAO BIBLIOTECA NACIONAL;FBN;455;455;274;181
202110;25000;MINISTERIO DA SAUDE;MS;79.463,00;74.758,00;42.578,00;36.885,00
202110;26104;INSTITUTO NACIONAL DE EDUCACAO DE SURDOS;INES;504;500;402;102
202110;26105;INSTITUTO BENJAMIN CONSTANT;I.B.CONST;283;282;250;33
202110;26106;FUNDO NACIONAL DE DESENVOLV. DA EDUCACAO;FNDE;1.124,00;1.104,00;436;688
202110;26107;INST.NACIONAL DE EST.E PESQ.EDUCACIONAIS;INEP;617;533;383;234
202110;26201;COLEGIO PEDRO II;C.PEDROII;2.283,00;2.282,00;2.205,00;78
202110;26230;FUND.UNIV.FED.DO VALE DO SAO FRANCISCO;UNIVASF;1.042,00;992;967;75
202110;26231;UNIVERSIDADE FEDERAL DE ALAGOAS;UFAL;3.516,00;3.483,00;3.371,00;145
202110;26232;UNIVERSIDADE FEDERAL DA BAHIA;UFBA;5.952,00;5.945,00;5.575,00;377
202110;26233;UNIVERSIDADE FEDERAL DO CEARA;UFCE;5.724,00;5.641,00;5.398,00;326
202110;26234;UNIVERSIDADE FEDERAL DO ESPIRITO SANTO;UFES;3.934,00;3.904,00;3.708,00;226
202110;26235;UNIVERSIDADE FEDERAL DE GOIAS;UFGO;5.278,00;5.217,00;5.085,00;193
202110;26236;UNIVERSIDADE FEDERAL FLUMINENSE;UFF;7.669,00;7.503,00;6.902,00;767
202110;26237;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;UFJF;3.285,00;3.227,00;3.119,00;166
202110;26238;UNIVERSIDADE FEDERAL DE MINAS GERAIS;UFMG;7.707,00;7.657,00;7.272,00;435
202110;26239;UNIVERSIDADE FEDERAL DO PARA;UFPA;5.547,00;5.427,00;5.212,00;335
202110;26240;UNIVERSIDADE FEDERAL DA PARAIBA;UFPB;6.360,00;6.326,00;5.984,00;376
202110;26241;UNIVERSIDADE FEDERAL DO PARANA;UFPR;6.380,00;6.335,00;5.977,00;403
202110;26242;UNIVERSIDADE FEDERAL DE PERNAMBUCO;UFPE;6.856,00;6.740,00;6.390,00;466
202110;26243;UNIVERSIDADE FED. DO RIO GRANDE DO NORTE;UFRN;5.670,00;5.623,00;5.366,00;304
202110;26244;UNIVERSIDADE FED. DO RIO GRANDE DO SUL;UFRGS/RS;5.616,00;5.588,00;5.403,00;213
202110;26245;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;UFRJ;13.763,00;13.639,00;12.909,00;854
202110;26246;UNIVERSIDADE FEDERAL DE SANTA CATARINA;UFSC;5.875,00;5.804,00;5.555,00;320
202110;26247;UNIVERSIDADE FEDERAL DE SANTA MARIA;UFSM/RS;4.804,00;4.720,00;4.542,00;262
202110;26248;UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO;UFRPE;2.483,00;2.440,00;2.389,00;94
202110;26249;UNIV. FEDERAL RURAL DO RIO DE JANEIRO;UFRRJ;2.439,00;2.425,00;2.338,00;101
202110;26250;UNIVERSIDADE FEDERAL DE RORAIMA;UFRR;1.082,00;1.059,00;1.007,00;75
202110;26251;FUNDACAO UNIVERSIDADE FED. DO TOCANTINS;FUFT;2.026,00;1.981,00;1.951,00;75
202110;26252;UNIVERSIDADE FEDERAL DE CAMPINA GRANDE;UFCG;3.122,00;3.075,00;2.882,00;240
202110;26253;UNIVERSIDADE FEDERAL RURAL DA AMAZONIA;UFRA;1.204,00;1.128,00;1.108,00;96
202110;26254;UNIVERSIDADE FED.DO TRIANGULO MINEIRO;UFTM;2.164,00;2.104,00;2.030,00;134
202110;26255;UNI.FED.VALES DO JEQUITINHONHA E MUCURI;UFVJM;1.570,00;1.495,00;1.462,00;108
202110;26256;CENTRO FED.EDUC.TECNOL.CELSO S. FONSECA;CEFET/RJ;1.574,00;1.558,00;1.446,00;128
202110;26257;CENTRO FED.DE EDUC.TECNOL.MINAS GERAIS;CEFET/MG;1.647,00;1.642,00;1.600,00;47
202110;26258;UNIVERS. TECNOLOGICA FEDERAL DO PARANA;UTFPR;3.721,00;3.678,00;3.611,00;110
202110;26260;UNIVERSIDADE FEDERAL DE ALFENAS;UNIFAL-MG;933;918;907;26
202110;26261;UNIVERSIDADE FEDERAL DE ITAJUBA;UNIFEI;890;874;858;32
202110;26262;UNIVERSIDADE FEDERAL DE SAO PAULO;UNIFESP;5.755,00;5.697,00;5.421,00;334
202110;26263;UNIVERSIDADE FEDERAL DE LAVRAS;UFLA;1.395,00;1.373,00;1.338,00;57
202110;26264;UNIVERSIDADE FED. RURAL DO SEMI-ARIDO;UFERSA-RN;1.305,00;1.257,00;1.233,00;72
202110;26266;FUNDACAO UNIVERSIDADE FEDERAL DO PAMPA;UNIPAMPA;1.858,00;1.783,00;1.757,00;101
202110;26267;UNIV.FED. DA INTEGRACAO LATINO-AMERICANA;UNILA;959;927;882;77
202110;26268;FUND. UNIVERSIDADE FEDERAL DE RONDONIA;UNIR;1.375,00;1.342,00;1.278,00;97
202110;26269;UNIVERSIDADE DO RIO DE JANEIRO;UNIRIO;2.461,00;2.456,00;2.321,00;140
202110;26270;FUNDACAO UNIVERSIDADE DO AMAZONAS;FUAM;3.464,00;3.420,00;3.257,00;207
202110;26271;FUNDACAO UNIVERSIDADE DE BRASILIA;UNB;6.080,00;5.994,00;5.727,00;353
202110;26272;FUNDACAO UNIVERSIDADE DO MARANHAO;UFMA;3.666,00;3.638,00;3.543,00;123
202110;26273;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;2.091,00;2.057,00;1.957,00;134
202110;26274;FUNDACAO UNIV. FEDERAL DE UBERLANDIA;UFU;5.065,00;5.014,00;4.865,00;200
202110;26275;UNIVERSIDADE FEDERAL DO ACRE;UFAC;1.519,00;1.482,00;1.424,00;95
202110;26276;UNIVERSIDADE FEDERAL DE MATO GROSSO;UFMT;3.617,00;3.521,00;3.215,00;402
202110;26277;FUNDACAO UNIV. FEDERAL DE OURO PRETO;FUFOP;1.732,00;1.699,00;1.641,00;91
202110;26278;FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS;FUFPEL;2.769,00;2.716,00;2.608,00;161
202110;26279;UNIVERSIDADE FEDERAL DO PIAUI;UFPI;3.106,00;3.055,00;2.923,00;183
202110;26280;UNIVERSIDADE FEDERAL DE SAO CARLOS;FUFSCAR;2.368,00;2.325,00;2.246,00;122
202110;26281;FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE;FUFS;3.095,00;3.044,00;2.967,00;128
202110;26282;UNIVERSIDADE FEDERAL DE VICOSA;UFV;3.402,00;3.365,00;3.242,00;160
202110;26283;UNIV. FEDERAL DE MATO GROSSO DO SUL;UFMS;3.499,00;3.444,00;3.321,00;178
202110;26284;FUND.UNIV.FED.CIENC.SAUDE D PORTO ALEGRE;UFCSPA;588;587;582;6
202110;26285;FUND. UNIVERSIDADE DE SAO JOAO DEL REI;FUNREI;1.457,00;1.430,00;1.367,00;90
202110;26286;FUNDACAO UNVERSIDADE FEDERAL DO AMAPA;UNIFAP;1.218,00;1.181,00;1.121,00;97
202110;26292;FUNDACAO JOAQUIM NABUCO;FJN;452;452;183;269
202110;26298;FUND COORD APERF PESSOAL NIVEL SUPERIOR;CAPES;548;498;348;200
202110;26350;FUND. UNIV FEDERAL DA GRANDE DOURADOS;UFGD;1.589,00;1.569,00;1.518,00;71
202110;26351;UNIV. FEDERAL DO RECONCAVO DA BAHIA;UFRB;1.694,00;1.636,00;1.602,00;92
202110;26352;FUNDACAO UNIVERSIDADE FEDERAL DO ABC;UFABC;1.567,00;1.538,00;1.501,00;66
202110;26401;INSTITUTO FEDERAL DO ACRE;IFAC;854;752;726;128
202110;26402;INSTITUTO FEDERAL DE ALAGOAS;IFAL;1.881,00;1.869,00;1.850,00;31
202110;26403;INSTITUTO FEDERAL DO AMAZONAS;IFAM;1.966,00;1.863,00;1.779,00;187
202110;26404;INSTITUTO FEDERAL BAIANO;IFBAIANO;1.964,00;1.777,00;1.711,00;253
202110;26405;INSTITUTO FEDERAL DO CEARA;IFCE;3.847,00;3.728,00;3.560,00;287
202110;26406;INSTITUTO FEDERAL DO ESPIRITO SANTO;IFES;2.924,00;2.916,00;2.851,00;73
202110;26407;INSTITUTO FEDERAL GOIANO;IFGOIANO;1.418,00;1.414,00;1.385,00;33
202110;26408;INSTITUTO FEDERAL DO MARANHAO;IFMA;3.259,00;3.224,00;3.170,00;89
202110;26409;INSTITUTO FEDERAL DE MINAS GERAIS;IFMG;1.913,00;1.902,00;1.882,00;31
202110;26410;INSTITUTO FED. DO NORTE DE MINAS GERAIS;IFNORTEMG;1.370,00;1.348,00;1.334,00;36
202110;26411;INSTITUTO FED.DO SUDESTE DE MINAS GERAIS;IFSUDMG;1.313,00;1.309,00;1.293,00;20
202110;26412;INSTITUTO FEDERAL DO SUL DE MINAS GERAIS;IFSULMG;1.150,00;1.144,00;1.134,00;16
202110;26413;INSTITUTO FEDERAL DO TRIANGULO MINEIRO;IFTRIANMG;1.167,00;1.157,00;1.141,00;26
202110;26414;INSTITUTO FEDERAL DE MATO GROSSO;IFMT;2.024,00;1.975,00;1.927,00;97
202110;26415;INSTITUTO FEDERAL DE MATO GROSSO DO SUL;IFMS;1.262,00;1.224,00;1.201,00;61
202110;26416;INSTITUTO FEDERAL DO PARA;IFPA;2.573,00;2.505,00;2.350,00;223
202110;26417;INSTITUTO FEDERAL DA PARAIBA;IFPB;2.377,00;2.368,00;2.337,00;40
202110;26418;INSTITUTO FEDERAL DE PERNAMBUCO;IFPE;2.387,00;2.357,00;2.302,00;85
202110;26419;INSTITUTO FEDERAL DO RIO GRANDE DO SUL;IFRS;2.182,00;2.160,00;2.117,00;65
202110;26420;INSTITUTO FEDERAL FARROUPILHA;IFFARROUP;1.463,00;1.457,00;1.431,00;32
202110;26421;INSTITUTO FEDERAL DE RONDONIA;IFRO;1.259,00;1.209,00;1.186,00;73
202110;26422;INSTITUTO FEDERAL CATARINENSE;IFCATARINA;1.860,00;1.820,00;1.763,00;97
202110;26423;INSTITUTO FEDERAL DE SERGIPE;IFSE;1.531,00;1.253,00;1.172,00;359
202110;26424;INSTITUTO FEDERAL DO TOCANTINS;IFTO;1.270,00;1.244,00;1.229,00;41
202110;26426;INSTITUTO FEDERAL DO AMAPA;IFAP;682;638;621;61
202110;26427;INSTITUTO FEDERAL DA BAHIA;IFBA;2.993,00;2.786,00;2.615,00;378
202110;26428;INSTITUTO FEDERAL DE BRASILIA;IFBRASILIA;1.360,00;1.319,00;1.292,00;68
202110;26429;INSTITUTO FEDERAL DE GOIAS;IFG;2.089,00;2.058,00;2.009,00;80
202110;26430;INSTITUTO FEDERAL DO SERTAO PERNAMBUCANO;IFSERTPE;1.040,00;1.026,00;1.003,00;37
202110;26431;INSTITUTO FEDERAL DO PIAUI;IFPI;2.411,00;2.325,00;2.241,00;170
202110;26432;INSTITUTO FEDERAL DO PARANA;IFPR;2.583,00;2.291,00;2.240,00;343
202110;26433;INSTITUTO FEDERAL DO RIO DE JANEIRO;IFRJ;2.028,00;1.996,00;1.886,00;142
202110;26434;INSTITUTO FEDERAL FLUMINENSE;IFFLU;1.720,00;1.713,00;1.656,00;64
202110;26435;INSTITUTO FEDERAL DO RIO GRANDE DO NORTE;IFRN;2.737,00;2.717,00;2.686,00;51
202110;26436;INSTITUTO FEDERAL SUL RIO-GRANDENSE;IFSRIOGRAN;1.839,00;1.834,00;1.773,00;66
202110;26437;INSTITUTO FEDERAL DE RORAIMA;IFRR;724;687;658;66
202110;26438;INSTITUTO FEDERAL DE SANTA CATARINA;IFSC;2.673,00;2.647,00;2.598,00;75
202110;26439;INSTITUTO FEDERAL DE SAO PAULO;IFSP;4.623,00;4.591,00;4.523,00;100
202110;26440;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;1.426,00;1.406,00;1.377,00;49
202110;26441;UNIVERSIDADE FEDERAL DO OESTE DO PARA;UFOPA;1.113,00;1.099,00;1.086,00;27
202110;26442;UN. INT.INTERN. LUSOFONIA AFROBRASILEIRA;UNILAB;778;742;722;56
202110;26447;UNIVERSIDADE FEDERAL DO OESTE DA BAHIA;UFOB;648;622;602;46
202110;26448;UNIVERSIDADE FED. SUL SUDESTE DO PARA;UNIFESSPA;793;757;743;50
202110;26449;UNIVERSIDADE FEDERAL DO CARIRI;UFCA;685;628;614;71
202110;26450;UNIVERSIDADE FEDERAL DO SUL DA BAHIA;UFESBA;566;561;558;8
202110;30202;FUNDACAO NACIONAL DO INDIO;FUNAI;3.828,00;2.151,00;1.519,00;2.309,00
202110;30203;INST.NAC.METROLOGIA,NORM.E QUAL.INDL.;INMETRO;1.950,00;1.411,00;743;1.207,00
202110;30204;INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL;INPI;1.857,00;1.402,00;952;905
202110;30802;DEPTO. DE POLICIA RODOVIARIA FEDERAL;DPRF;13.843,00;13.843,00;11.405,00;2.438,00
202110;32000;MINISTERIO DE MINAS E ENERGIA;MME;721;721;168;553
202110;32200;AGENCIA NACIONAL DE ENERGIA ELETRICA;ANEEL;776;776;597;179
202110;32300;AGENCIA NAC PETROLEO GAS NAT BIOCOMBUSTI;ANP;812;782;701;111
